qid,abstractqueryexpansion,abstractqueryexpansion.qld.map,qid,backtranslation_yue_hant,backtranslation_yue_hant.qld.map,qid,backtranslation_kor_hang,backtranslation_kor_hang.qld.map,qid,backtranslation_arb_arab,backtranslation_arb_arab.qld.map,qid,backtranslation_pes_arab,backtranslation_pes_arab.qld.map,qid,backtranslation_fra_latn,backtranslation_fra_latn.qld.map,qid,backtranslation_deu_latn,backtranslation_deu_latn.qld.map,qid,backtranslation_rus_cyrl,backtranslation_rus_cyrl.qld.map,qid,backtranslation_zsm_latn,backtranslation_zsm_latn.qld.map,qid,backtranslation_tam_taml,backtranslation_tam_taml.qld.map,qid,backtranslation_swh_latn,backtranslation_swh_latn.qld.map
448,ship losses,0.0159,448,Ship losses,0.0159,448,Ship loss,0.0159,448,Ship losses,0.0159,448,Damage to the ship,0.0146,448,loss of ships,0.0159,448,Losses of ships,0.0159,448,loss of ships,0.0159,448,ship loss,0.0159,448,Shipping losses,0.0159,448,ship losses,0.0159
449,antibiotics ineffectiveness,0.0654,449,They re not very effective,0.0001,449,Antibiotic effects,0.1035,449,The ineffectiveness of antibiotics,0.0654,449,The lack of antibiotics,0.0754,449,the ineffectiveness of antibiotics,0.0654,449,Effectiveness of antibiotics,0.1035,449,the ineffectiveness of antibiotics,0.0654,449,Antibiotics are not effective,0.1035,449,Insect immunity,0.0025,449,drug failure,0.0035
450,"King Hussein, peace",0.28,450,King Hussein  peace be upon him,0.2069,450,King Hossein  peace,0.1993,450,King Hussein  peace be upon you,0.2372,450,King Hussein  peace,0.28,450,King Hussein  peace,0.28,450,King Hussein  peace,0.28,450,King Hussein  peace,0.28,450,King Hussein  peace,0.28,450,King Hussein  peace,0.28,450,King Hussein  peace,0.28
601,Turkey Iraq water,0.51,601,Turkish water in Iraq,0.4583,601,Turkey Iraq water,0.51,601,Turkey Iraq water,0.51,601,Turkey water Iraq,0.51,601,Turkey water from Iraq,0.5137,601,Turkey Iraq water,0.51,601,Turkey Iraqi water,0.4207,601,Iraq water turkey,0.51,601,Turkey Iraq water,0.51,601,Turkey Iraq water,0.51
602,"Czech, Slovak sovereignty",0.2671,602,Czech and Slovak sovereignty,0.2671,602,The Czech and Slovak sovereignty,0.2671,602,Czech and Slovak sovereignty,0.2671,602,The Czech  the Slovak,0.2899,602,Czech and Slovak sovereignty,0.2671,602,The Czech and Slovak sovereignty,0.2671,602,Czech Republic  Slovakia,0.1394,602,The Czech  Slovak,0.2899,602,The Czech and Slovak Autonomy,0.2525,602,Independence of the Czech Republic  Slovakia,0.1488
603,Tobacco cigarette lawsuit,0.2562,603,The tobacco cigarette lawsuit,0.2562,603,The tobacco lawsuit,0.4789,603,A lawsuit about cigarettes,0.2259,603,The smoking suit,0.2589,603,The case against tobacco,0.3029,603,The Court of First Instance,0.0001,603,The trial of tobacco cigarettes,0.1596,603,Trial of Tobacco,0.2785,603,tobacco cigarette case,0.1235,603,The case of tobacco,0.2358
604,Lyme disease arthritis,0.8264,604,Rheumatoid arthritis,0.019,604,Lyme disease  or arthritis,0.8264,604,Arthritis with Lyme disease,0.8264,604,Lyme disease arthritis,0.8264,604,Arthritis from Lyme disease,0.8224,604,Arthritis of Lyme disease,0.8264,604,Lyme disease arthritis,0.8264,604,Arthritis from Lyme disease,0.8224,604,Lyme disease is a joint disease,0.8449,604,Joint pain from Lyme disease,0.8763
605,Great Britain health care,0.0605,605,Healthcare in the UK,0.0047,605,British health,0.075,605,Healthcare in Great Britain,0.0521,605,UK healthcare,0.0047,605,Health in Britain,0.149,605,Healthcare in the United Kingdom,0.0023,605,The collection of medical services of the United Kingdom,0.0002,605,British health services,0.121,605,UK Health Service,0.0925,605,Healthcare in the United Kingdom,0.0023
606,leg traps ban,0.3045,606,Legs are forbidden,0.0008,606,No leg traps allowed,0.1706,606,Block the leg trap,0.1638,606,The foot traps are prohibited,0.0853,606,prohibition of trapping,0.1039,606,Prohibition of falling,0.0002,606,The foot trap ban,0.2376,606,Foot traps banned,0.2376,606,The ban on footwear,0.0,606,the prohibition of foot traps,0.0853
607,human genetic code,0.2341,607,Human genetic code,0.2341,607,Human genetic code,0.2341,607,The human genetic code,0.2341,607,Human genetic code,0.2341,607,human genetic code,0.2341,607,Human genetic code,0.2341,607,The genetic code of a person,0.092,607,Human genetic code,0.2341,607,The human genetic code,0.2341,607,Human number,0.0136
608,taxing social security,0.0483,608,Social security tax,0.0483,608,Social Security officer  Joseph,0.0004,608,Social security taxes,0.0483,608,Social security tax,0.0483,608,imposing social security,0.0106,608,Taxation of social security,0.0062,608,taxation of social security,0.0062,608,social security taxes,0.0483,608,Social security tax,0.0483,608,social security tax,0.0483
609,per capita alcohol consumption,0.3102,609,The average person consumes alcohol,0.0403,609,Consumption of alcohol per person,0.1375,609,Alcohol consumption for everyone,0.0974,609,Alcohol consumption per person,0.1375,609,consumption of alcohol per capita,0.3102,609,Alcohol consumption per head,0.1549,609,consumption of alcohol per capita,0.3102,609,consumption of alcohol per capita,0.3102,609,The number of people who drink alcohol per person is about one third of the population,0.0436,609,consumption of alcohol for everyone,0.0974
610,minimum wage adverse impact,0.0387,610,The minimum wage is negative,0.071,610,The negative impact on the minimum wage,0.0658,610,The negative impact on the minimum wage,0.0658,610,The negative impact on the minimum wage,0.0658,610,the negative impact of the minimum wage,0.0658,610,Negative impact on the minimum wage,0.0658,610,negative impact of minimum wage,0.0658,610,negative effects on the minimum wage,0.0397,610,The negative impact of the minimum wage,0.0658,610,negative effects of low wages,0.0034
611,Kurds Germany violence,0.2621,611,Kurdish German violence,0.15,611,Kurdish Germany violence,0.1418,611,Kurds Germany violence,0.2621,611,German Kurdish violence,0.15,611,Kurdish Germany violence,0.1418,611,Kurdish Germany Violence,0.1418,611,Germany s Kurds are violent,0.2837,611,German Kurdish violence,0.15,611,Kurdish Germany Violence,0.1418,611,Return to Germany Violence,0.0169
612,Tibet protesters,0.45,612,Tibetans are demonstrating,0.5016,612,The Tibetan protests,0.414,612,Protesters in Tibet,0.45,612,Tibetan protesters,0.414,612,Tibetan protesters,0.414,612,Tibetans protesting,0.414,612,Tibetan protesters,0.414,612,Tibetans protesting,0.414,612,Tibetan protesters,0.414,612,Tibetans marching in the streets,0.4918
613,Berlin wall disposal,0.2095,613,The Berlin Wall was a waste,0.195,613,Destroy the Berlin Wall,0.1884,613,Removing the Berlin Wall,0.1805,613,The Berlin Wall is evacuated,0.1942,613,The fall of the Berlin Wall,0.2012,613,Distance from the Berlin Wall,0.1942,613,Removing the Berlin Wall,0.1805,613,The fall of the Berlin Wall,0.2012,613,The fall of the Berlin Wall,0.2012,613,The Fall of the Berlin Wall,0.2012
614,Flavr Savr tomato,0.0537,614,Flavr Savr is a tomato,0.0537,614,The Flavour of the Sabre Tomatoes,0.1517,614,The Flavr Savr tomatoes,0.0537,614,Tomatoes and strawberries,0.0028,614,Tomatoes of the Flavr Savr category,0.0473,614,Tomatoes of Flavr Savr,0.0537,614,The flower saver tomato,0.0239,614,Flavr Savr tomatoes,0.0537,614,Flavr Savr tomatoes,0.0537,614,Flavr Savr s Alcohol,0.0333
615,timber exports Asia,0.128,615,Exports of wood from Asia,0.0211,615,Wood exports to Asia,0.0209,615,Exports of wood to Asia,0.0209,615,Exports of wood from Asia,0.0211,615,Export of wood to Asia,0.0209,615,Exports of wood to Asia,0.0209,615,timber exports to Asia,0.128,615,Asian wood exports,0.0276,615,Forest exports Asia,0.1044,615,out of wood Asia,0.003
616,Volkswagen Mexico,0.7257,616,Foxwalk Mexico,0.0132,616,Foxbanks in Mexico,0.0132,616,The Volkswagen of Mexico,0.7257,616,The Volkswagen Mexico,0.7257,616,The Commission has also adopted a number of measures,0.0,616,The Commission has not yet adopted a decision,0.0,616,Volkswagen Mexico,0.7257,616,Volkswagen Mexico,0.7257,616,The volkswagen Mexico,0.7257,616,Volkswagen Mexico,0.7257
617,Russia Cuba economy,0.2581,617,Russia  the economy of Cuba,0.2581,617,The Russian economy of Cuba,0.2315,617,Russia the economy of Cuba,0.2581,617,Russia the economy of Cuba,0.2581,617,Russia Cuban economy,0.2327,617,Russia Cuba economy,0.2581,617,Russia Cuba economy,0.2581,617,The Russian economy Cuba,0.2315,617,Russia Cuba economy,0.2581,617,Russia the economy of Cuba,0.2581
618,Ayatollah Khomeini death,0.1995,618,Ayatollah Khomeini is dead,0.2199,618,The death of Ayatollah Khomeini,0.1995,618,The death of the goddess Khomeini,0.1424,618,The death of Allah,0.0021,618,The death of Ayatollah Khomeini,0.1995,618,The death of Ayatollah Khomeini,0.1995,618,The death of Ayatollah Khomeini,0.1995,618,Ayatollah Khomeini is dead,0.2199,618,The death of Ayatola Gomeini,0.0001,618,The Death of Ayatollah Khomeini,0.1995
619,Winnie Mandela scandal,0.5909,619,The Winnie the Pooh scandal,0.0962,619,The Winni Mandela scandal,0.5909,619,The Winnie Mandela scandal,0.5909,619,The curious Winnie Mandela,0.4853,619,The scandal of Winnie Mandela,0.5909,619,The scandal with Winnie Mandela,0.5909,619,The scandal of Winnie Mandela,0.5909,619,The scandal of Winnie Mandela,0.5909,619,The accident of Winnie Mandela,0.4998,619,The Trouble of Winnie Mandela,0.485
620,France nuclear testing,0.0499,620,French nuclear tests,0.0841,620,French nuclear test,0.0841,620,France nuclear tests,0.0499,620,French nuclear tests,0.0841,620,France for nuclear tests,0.0499,620,Nuclear tests in France,0.0499,620,Nuclear testing in France,0.0499,620,French nuclear tests,0.0841,620,France s nuclear test,0.0271,620,France nuclear tests,0.0499
621,women ordained Church of England,0.3047,621,Women in the Church of England,0.4415,621,Women priests in the Church of England,0.4817,621,The Church of England s dressed women,0.2337,621,The consecrated women of the Church of England,0.1954,621,women ordained Church of England,0.3047,621,Women ordained Church of England,0.3047,621,The women of the Church of England,0.4415,621,religious women of the Church of England,0.2419,621,The Church of England as a Church of Women Appointed,0.2765,621,ordained women of the Church of England,0.3047
622,price fixing,0.0281,622,The price is right,0.0005,622,Price decision,0.0088,622,Pricing,0.0001,622,The price,0.0001,622,price fixing,0.0281,622,Price fixing,0.0281,622,price formation,0.0,622,price determination,0.0003,622,Price,0.0001,622,determining the price,0.0003
623,toxic chemical weapon,0.3162,623,Toxic chemical weapons,0.3162,623,Toxic chemical weapons,0.3162,623,A toxic chemical weapon,0.3162,623,Chemical weapons,0.2429,623,toxic chemical weapon,0.3162,623,Toxins Chemical weapons,0.1139,623,toxic chemical weapons,0.3162,623,toxic chemical weapons,0.3162,623,Toxic chemical weapons,0.3162,623,toxic chemical weapons,0.3162
624,SDI Star Wars,0.2452,624,The Star Wars,0.1515,624,SDI Star Wars is on the way,0.2575,624,Star Wars,0.1515,624,Star Wars,0.1515,624,The Star Wars SDI,0.2452,624,SDI Star Wars,0.2452,624,The Star Wars,0.1515,624,Star Wars SDI,0.2452,624,SDI Star Wars,0.2452,624,Star Wars SDI,0.2452
625,arrests bombing WTC,0.0317,625,An explosion was arrested,0.0056,625,The WTC bombing arrest,0.0317,625,Arrested bombs at the center of the world,0.0616,625,Arrest and bombing of the WTC,0.0317,625,Stop the bombing of the WTC,0.0137,625,Arrested in the bombing of the World Trade Center,0.1179,625,The arrest of the WTC explosion,0.0186,625,The WTC bombing,0.0158,625,Arrested for carrying out bombing of the WTC,0.0228,625,arrested bombing the WTC,0.0317
626,human stampede,0.1372,626,Human impact,0.0,626,Human launch,0.0,626,Human protest,0.0,626,The human spine,0.0,626,human overload,0.0,626,Human stripes,0.0,626,human load,0.0,626,Human movement,0.0,626,The man broke,0.0,626,The destruction of man,0.0
627,Russian food crisis,0.0066,627,The Russian food crisis,0.0066,627,The Russian food crisis,0.0066,627,The Russian food crisis,0.0066,627,The Russian food crisis,0.0066,627,The Russian food crisis,0.0066,627,The Russian food crisis,0.0066,627,Food Crisis in Russia,0.0068,627,The Russian food crisis,0.0066,627,The food crisis in Russia,0.0068,627,Food Crisis in Russia,0.0068
628,U.S. invasion of Panama,0.2494,628,The United States invaded Panama,0.1337,628,The invasion of the United States,0.0502,628,The American invasion of Lebanon,0.0296,628,The U S  invasion of Panama,0.1862,628,The U S  invasion of Panama,0.1862,628,The US invasion of Panama,0.2635,628,US invasion of Panama,0.2635,628,U S  invasion of Panama,0.1862,628,The United States invasion of Panama,0.2298,628,U S  Opposition to Panama,0.0498
629,abortion clinic attack,0.1288,629,The abortion clinic is under attack,0.1501,629,Abortion clinic attack,0.1288,629,An attack on the abortion clinic,0.1288,629,Attack on the abortion clinic,0.1288,629,abortion clinic attack,0.1288,629,Abortion clinic attack,0.1288,629,Attack on an abortion clinic,0.1288,629,assault on the abortion clinic,0.1072,629,The abortion hospital was attacked,0.009,629,the attack on the abortion clinic,0.1288
630,Gulf War Syndrome,0.5446,630,The symptoms of the Gulf War,0.255,630,Gulf War syndrome,0.5446,630,Gulf War syndrome,0.5446,630,Gulf War syndrome,0.5446,630,Gulf War Syndrome,0.5446,630,Secretionary illness,0.006,630,The Gulf War Syndrome,0.5446,630,Gulf War Syndrome,0.5446,630,The Gulf War Syndrome,0.5446,630,The Gulf War Disease,0.0096
631,Mandela South Africa President,0.1541,631,President of South Africa  Mandela,0.1541,631,President of South Africa  Mandela,0.1541,631,President Mandela is in South Africa,0.1541,631,Mandela  President of South Africa,0.1541,631,President of South Africa Mandela,0.1541,631,President of South Africa Mandela,0.1541,631,President of South Africa Mandela,0.1541,631,President of South Africa Mandela,0.1541,631,President of South Africa  Mandela,0.1541,631,President of South Africa Mandela,0.1541
632,southeast Asia tin mining,0.2296,632,Mining in Southeast Asia,0.0011,632,Mining in Southeast Asia,0.0011,632,Southeast Asia  steel mine,0.0007,632,Southeast Asia extraction spoon,0.0002,632,In Southeast Asia,0.0002,632,South East Asia Tin mining,0.2094,632,Southeast Asia   oak production,0.0002,632,tin mining in Southeast Asia,0.2296,632,The South East Asian plate mine,0.0011,632,Southeast Asia tin mining,0.2296
633,Welsh devolution,0.4929,633,The conversion of Wales,0.0263,633,The Welsh recovery,0.0383,633,Reception in Wales,0.0092,633,Pay back Wales,0.0085,633,Welsh development,0.0356,633,Welsh edition,0.0509,633,The Welsh Decoction,0.0531,633,Control of Wales,0.0201,633,The Revival of Wales,0.013,633,Exile from Wales,0.0058
634,L-tryptophan deaths,0.7314,634,L sandamine is dead,0.003,634,L Tripathian death,0.1183,634,L tryptophan deaths,0.7314,634,Death and death from L Tryptophan,0.6798,634,death from L tryptophan,0.7314,634,Deaths from L tryptophan,0.7314,634,Death from L tryptophan,0.7314,634,Death of L tryptophan,0.7314,634,L tryptophan deaths,0.7314,634,Death from L tryptophan,0.7314
635,doctor assisted suicides,0.509,635,Doctors help people commit suicide,0.2427,635,Suicide with the help of a doctor,0.2924,635,Assistant physician suicides,0.3981,635,Physician assisted suicides,0.3981,635,suicide with a doctor s help,0.252,635,Suicide with medical assistance,0.4983,635,suicide with the help of a doctor,0.2924,635,The doctor helped kill himself,0.0061,635,Dr  Assisted Suicides,0.4296,635,suicide with the help of a doctor,0.2924
636,jury duty exemptions,0.0632,636,The jury is acquitted,0.0016,636,The jury s assignment is waived,0.0313,636,Exemptions from jury duty,0.0475,636,Exemption from jury duty,0.0475,636,exemptions from the duty of jury,0.0475,636,Exceptions to data on jurisdictions,0.0,636,The jury  s release,0.0072,636,exemption from the jury duty,0.0475,636,Exemption from the duties of judges,0.0013,636,for the release of jury tax,0.011
637,human growth hormone (HGH),0.4429,637,Human growth hormone  HGH,0.4429,637,Human growth hormone  HGH,0.4429,637,Human growth hormone  HGH,0.4429,637,Human growth hormone  HGH,0.4429,637,Human growth hormone  HGH,0.4429,637,Human growth hormone  HGH,0.4429,637,Human growth hormone  GHH,0.3215,637,Human growth hormone  HGH,0.4429,637,Human growth hormone  HGH,0.4429,637,human growth hormone  HGH,0.4429
638,wrongful convictions,0.0265,638,It s a wrong decision,0.0003,638,A wrongful act,0.0,638,Wrongful convictions,0.0265,638,Misconceptions,0.0,638,wrong judgments,0.0001,638,Misjudgments,0.0001,638,wrongful accusations,0.0018,638,Wrongful Confession,0.0052,638,False accusations,0.0,638,unfair judgments,0.0
639,consumer on-line shopping,0.146,639,Consumers shop online,0.1792,639,Shopping online,0.1398,639,Online shopping for consumers,0.1792,639,Consumer shopping online,0.1792,639,online purchases for consumers,0.0949,639,Consumer online shopping,0.1792,639,Internet purchases of consumers,0.1095,639,online shopping user,0.1257,639,Consumers are buying online,0.0514,639,online shopping for consumers,0.1792
640,maternity leave policies,0.3591,640,The policy of maternity leave,0.3591,640,Parental leave policy,0.001,640,Parental leave policies,0.001,640,Maternity leave policies,0.3591,640,maternity leave policies,0.3591,640,maternity leave,0.4044,640,policy on maternity leave,0.3591,640,Mother s leave policy,0.0031,640,Maternity leave policies,0.3591,640,maternity leave policies,0.3591
641,Valdez wildlife marine life,0.2812,641,Walder s wildlife is marine life,0.0259,641,The Walden Wildlife,0.0061,641,Wildlife and sea life,0.0483,641,Wildlife and Walden Sea Life,0.0324,641,Wildlife in Valdez,0.3076,641,Wildlife of Valdez,0.3076,641,The wild nature of Valdez,0.259,641,The wildlife of Valdez,0.3076,641,Waldez s wildlife and marine animals,0.0364,641,The marine mammals of Valdez,0.2456
642,Tiananmen Square protesters,0.1597,642,Demonstrators at the Tiananmen Square,0.1453,642,The protests in the Tianjin Square,0.0133,642,The protesters in Tiananmen Square,0.1597,642,The protesters at Tiananmen Square,0.1597,642,Protesters in Tiananmen Square,0.1597,642,Protesters in Tiananmen Square,0.1597,642,Protesters at Tiananmen Square,0.1597,642,Protesters in Tiananmen Square,0.1597,642,The protesters in Tiananmen Square,0.1597,642,Protesters at the Tiananmen Square,0.1597
643,salmon dams Pacific northwest,0.1502,643,Fish in the Pacific Northwest,0.024,643,Salmon  please,0.0052,643,The dams in the Pacific Northwest,0.0566,643,Salmons dam in the Pacific Northwest,0.1502,643,Pacific Northwest salmon dams,0.1502,643,Salmon dams in the Pacific Northwest,0.1502,643,salmon dams in the Pacific Northwest,0.1502,643,Pacific salmon dams northwest,0.1502,643,Pacific Northwest Aquarium Dams,0.0504,643,Pacific Northwest Fish Bridges,0.0114
644,exotic animals import,0.0429,644,Foreign animals imported,0.0012,644,Import of exotic animals,0.0429,644,Importing foreign animals,0.0012,644,Import of foreign animals,0.0012,644,import of exotic animals,0.0429,644,Import of exotic animals,0.0429,644,import of exotic animals,0.0429,644,import of exotic animals,0.0429,644,Importing foreign animals,0.0012,644,importing foreign animals,0.0012
645,software piracy,0.6164,645,Hacking software,0.0152,645,Illegal copying of software,0.4322,645,The hacker,0.0,645,Theft of software,0.2896,645,software hacking,0.0152,645,Software piracy,0.6164,645,The Pirate Platform,0.012,645,software hacking,0.0152,645,Hacking of software,0.0152,645,The breaking program,0.0019
646,food stamps increase,0.1341,646,Food stamps increased,0.1341,646,Increased food tariffs,0.0003,646,Increased food capacity,0.0006,646,Increased dietary functions,0.0,646,increase in food stamps,0.1341,646,Increased food aid,0.0118,646,increase in food stamps,0.1341,646,Food coupons increase,0.0002,646,Increased food stamps,0.1341,646,increase in food packages,0.0006
647,windmill electricity,0.2085,647,Power supply for wind turbines,0.2579,647,Wind power plants,0.3477,647,Electricity from the windmill,0.2167,647,Windmill power,0.3004,647,electricity from windmills,0.2167,647,Windmills,0.1477,647,electricity of windmill,0.2085,647,Wind power plants,0.3477,647,Wind power,0.5366,647,windmill electricity,0.2085
648,family leave law,0.1201,648,Family leave laws,0.1201,648,Family leave,0.2278,648,Family leave law,0.1201,648,Family leave law,0.1201,648,right to family leave,0.1638,648,Family leave,0.2278,648,Family leave law,0.1201,648,family leave law,0.1201,648,Family leave law,0.1201,648,Family law,0.0033
649,computer viruses,0.5766,649,Computer viruses,0.5766,649,Computer viruses,0.5766,649,Computer viruses,0.5766,649,Computer viruses,0.5766,649,computer viruses,0.5766,649,Computer viruses,0.5766,649,computer viruses,0.5766,649,Computer viruses,0.5766,649,Computer viruses,0.5766,649,computer viruses,0.5766
650,tax evasion indicted,0.0831,650,Accused of tax evasion,0.0322,650,Charged with tax evasion,0.0996,650,Charges of tax evasion,0.0996,650,Accused of tax evasion,0.0322,650,charge of tax evasion,0.0996,650,Charged with tax evasion,0.0996,650,is accused of tax evasion,0.0322,650,tax evasion,0.0391,650,The tax evasion charges were dropped,0.0566,650,tax evasion charges,0.0996
651,U.S. ethnic population,0.0514,651,The population of the United States,0.0058,651,The population of the United States,0.0058,651,The ethnic population in the United States,0.0509,651,Ethnic population of the United States,0.0509,651,Ethnic population of the United States,0.0509,651,US population,0.0138,651,Ethnic population of the United States,0.0509,651,Ethnic population of the United States,0.0509,651,Ethnic population of the United States,0.0509,651,Population of the United States,0.0058
652,OIC Balkans 1990s,0.3254,652,The European Union in the     s,0.0,652,The Balkans in the     s,0.0003,652,The Balkans of the     s,0.0003,652,The Balkans of the United Nations in the     s,0.0004,652,Balkans,0.0003,652,OIC Balkans     s,0.3213,652,Balkan countries of the     s,0.0008,652,The Balkans     s,0.0003,652,The I C C  Falcas,0.0,652,Balkans of the OIC in the      s,0.3213
653,ETA Basque terrorism,0.5468,653,Basque terrorist ETA,0.5635,653,Basque terrorism ETA,0.5468,653,Basque terrorism ETA,0.5468,653,Basque terrorism ETA,0.5468,653,ETA of Basque terrorism,0.5468,653,The European Union has also been involved in the fight against terrorism,0.0001,653,This is Basque terrorism,0.2419,653,Basque terrorism ETA,0.5468,653,E T A A  Bask Terrorism,0.0,653,Basque terrorism ETA,0.5468
654,same-sex schools,0.4163,654,Gay school,0.0041,654,Gay school,0.0041,654,Gay schools,0.0041,654,Gay schools,0.0041,654,schools for same sex people,0.3804,654,Gender education,0.0073,654,same sex schools,0.4163,654,School for boys,0.2746,654,Same sex schools,0.4163,654,same sex schools,0.4163
655,ADD diagnosis treatment,0.0007,655,Treatment of ADD,0.0,655,Treatment for the Diagnosis of ADD,0.0007,655,Treatment for a diagnosis of a disease,0.0003,655,Diagnosis of ADD,0.0003,655,Treatment of the diagnosis of ADD,0.0007,655,Treatment of the diagnosis of ADD,0.0007,655,Treatment of the diagnosis of ADHD,0.2882,655,Treatment for diagnosis of ADD,0.0007,655,The diagnosis of ADD,0.0003,655,Treatment for the diagnosis of ADD,0.0007
656,lead poisoning children,0.0569,656,Poisoning children,0.027,656,Childhood lead addiction,0.0001,656,Children with lead poisoning,0.0569,656,Children poisoned by lead,0.0569,656,children poisoned by lead,0.0569,656,Children with lead poisoning,0.0569,656,Children poisoned with lead,0.0569,656,children of lead poisoning,0.0569,656,Children with a toxic substance,0.0025,656,children with lead poisoning,0.0569
657,school prayer banned,0.4131,657,Praying is forbidden in schools,0.0,657,School prayer is forbidden,0.118,657,Prayer is forbidden in school,0.118,657,Prayer is forbidden in school,0.118,657,prayer is forbidden at school,0.118,657,Prayer forbidden in School,0.118,657,Prayer is forbidden in school,0.118,657,Prayer is forbidden in school,0.118,657,The Bible teaches that prayer is a sacred service,0.0581,657,school prayer is forbidden,0.118
658,teenage pregnancy,0.0494,658,Teenage pregnancy,0.0494,658,Teenage pregnancy,0.0494,658,Teenage pregnancy,0.0494,658,Teenage pregnancy,0.0494,658,pregnancy in adolescents,0.1047,658,Pregnancy in the teenage years,0.0523,658,pregnancy of adolescents,0.1047,658,Teenage pregnancy,0.0494,658,Early pregnancy,0.0395,658,teenage pregnancy,0.0494
659,cruise health safety,0.3011,659,Health and safety,0.0014,659,Cruise health and safety,0.3011,659,Health and safety on board,0.0046,659,Cruise safety,0.3083,659,safety of cruise health,0.3011,659,Safety for the health of cruises,0.3011,659,safety for the health of cruise passengers,0.3918,659,safety of shipping,0.0371,659,Travel health care,0.0023,659,Safety of ship health,0.1203
660,whale watching California,0.6318,660,Look at the California whales,0.5144,660,I m watching whales in California,0.595,660,Whale watching in California,0.6318,660,Watching the whale in California,0.6318,660,whale watching in California,0.6318,660,Whale watching in California,0.6318,660,The California whaler,0.0024,660,Watching the California whale,0.6318,660,In California  the livestock is kept in a small pond,0.0,660,Whale watching California,0.6318
661,melanoma treatment causes,0.5658,661,The causes of melanoma treatment,0.5658,661,The Causes of Melanoma,0.6415,661,The causes of melanoma,0.6415,661,The Cause of Melanoma,0.6415,661,causes of melanoma treatment,0.5658,661,Treatment of melanoma,0.5594,661,The Causes of Treatment of Melanoma,0.5658,661,Causes of treatment for melanoma,0.5658,661,The causes of melanoma treatment,0.5658,661,causes of melanoma,0.6415
662,telemarketer protection,0.5743,662,Protecting remote marketers,0.0,662,Protecting telemarketers,0.5743,662,Protecting shoppers by phone,0.0016,662,Protecting Sellers,0.0,662,protection of telemarketers,0.5743,662,Protection of telemarketers,0.5743,662,protection of telemarketers,0.5743,662,telemarketer protection,0.5743,662,The security of telecommunications vendors,0.0,662,Telemarketer protection,0.5743
663,Agent Orange exposure,0.2147,663,exposed to colorants,0.0001,663,Exposure to orange,0.1645,663,Exposure to the Orange Worker,0.0299,663,Exposure to the orange agent,0.2147,663,Exposure to Agent Orange,0.2147,663,Exposure to the medium orange,0.0758,663,The effects of Agent Orange,0.1919,663,Facility for,0.0,663,The exposure to neurotoxicity,0.0038,663,The Orange Ark is Discovered,0.0
664,American Indian Museum,0.3514,664,The American Indian Museum,0.3514,664,The American Indian Museum,0.3514,664,The American Indian Museum,0.3514,664,The American Indian Museum,0.3514,664,American Indian Museum,0.3514,664,The American Indian Museum,0.3514,664,The American Indian Museum,0.3514,664,The American Indian Museum,0.3514,664,The American Indian Museum,0.3514,664,The Museum of the American Indian,0.3514
665,poverty Africa sub-Sahara,0.2245,665,Poverty in sub Saharan Africa,0.2105,665,Poverty in sub Saharan Africa,0.2105,665,Poverty in sub Saharan Africa,0.2105,665,Poverty in sub Saharan Africa,0.2105,665,Sub Saharan Africa,0.1427,665,Poverty in sub Saharan Africa,0.2105,665,poverty in sub Saharan Africa,0.2105,665,Poverty in Sub Saharan Africa,0.2105,665,Poverty in sub Saharan Africa,0.2105,665,Poverty in Sub Saharan Africa,0.2105
666,Thatcher resignation impact,0.0109,666,The impact of his resignation,0.0,666,The Effects of Resigning,0.0,666,The effect of Thatcher  s resignation,0.0116,666,The impact of Thatcher s resignation,0.0099,666,The impact of Thatcher s resignation,0.0099,666,The impact of Thatcher s resignation,0.0099,666,The Impact of Thatcher s Resignation,0.0099,666,The impact of Thatcher s resignation,0.0099,666,The effect of Thatcher s resignation,0.0116,666,The effects of Thatcher s resignation,0.0116
667,unmarried-partner households,0.3583,667,Single family,0.0065,667,A family with an unmarried partner,0.44,667,Families that don t get married,0.0057,667,Single couples,0.0254,667,households of unmarried partners,0.3583,667,Households with unmarried partners,0.3583,667,families without spouses,0.006,667,household of unmarried couples,0.36,667,Families with unmarried partners,0.44,667,families of unmarried partners,0.44
668,"poverty, disease",0.3365,668,Poverty  illness,0.1338,668,Poverty and disease,0.3365,668,Poverty and disease,0.3365,668,Poverty  illness,0.1338,668,Poverty and Disease,0.3365,668,Poverty and disease,0.3365,668,poverty  illness,0.1338,668,poverty  disease,0.3365,668,Poverty and sickness,0.0421,668,poverty  illness,0.1338
669,Islamic Revolution,0.1509,669,The Islamic Revolution,0.1509,669,The Islamic Revolution,0.1509,669,The Islamic revolution,0.1509,669,The Islamic Revolution,0.1509,669,The Islamic Revolution,0.1509,669,The Islamic Revolution,0.1509,669,The Islamic Revolution,0.1509,669,The Islamic Revolution,0.1509,669,The Islamic Revolution,0.1509,669,The Islamic Revolution,0.1509
670,U.S. elections apathy,0.0934,670,The election in the United States is irrelevant,0.0,670,The American election s indifference,0.0027,670,Interest in the U S  election,0.0,670,Ignoring the U S  election,0.0,670,The apathy of the American electorate,0.059,670,The U S  Election Pathetic,0.0,670,American apathy in the election,0.116,670,Apathy in the US election,0.1037,670,The United States elections were marred by political instability,0.0,670,The U S  Election Rebellion,0.0
