qid,abstractqueryexpansion,abstractqueryexpansion.bm25.map,qid,backtranslation_yue_hant,backtranslation_yue_hant.bm25.map,qid,backtranslation_kor_hang,backtranslation_kor_hang.bm25.map,qid,backtranslation_arb_arab,backtranslation_arb_arab.bm25.map,qid,backtranslation_pes_arab,backtranslation_pes_arab.bm25.map,qid,backtranslation_fra_latn,backtranslation_fra_latn.bm25.map,qid,backtranslation_deu_latn,backtranslation_deu_latn.bm25.map,qid,backtranslation_rus_cyrl,backtranslation_rus_cyrl.bm25.map,qid,backtranslation_zsm_latn,backtranslation_zsm_latn.bm25.map,qid,backtranslation_tam_taml,backtranslation_tam_taml.bm25.map,qid,backtranslation_swh_latn,backtranslation_swh_latn.bm25.map
448,ship losses,0.0209,448,Ship losses,0.0209,448,Ship loss,0.0209,448,Ship losses,0.0209,448,Damage to the ship,0.0127,448,loss of ships,0.0209,448,Losses of ships,0.0209,448,loss of ships,0.0209,448,ship loss,0.0209,448,Shipping losses,0.0209,448,ship losses,0.0209
449,antibiotics ineffectiveness,0.0657,449,They re not very effective,0.0001,449,Antibiotic effects,0.0922,449,The ineffectiveness of antibiotics,0.0657,449,The lack of antibiotics,0.0879,449,the ineffectiveness of antibiotics,0.0657,449,Effectiveness of antibiotics,0.0922,449,the ineffectiveness of antibiotics,0.0657,449,Antibiotics are not effective,0.0922,449,Insect immunity,0.0027,449,drug failure,0.0031
450,"King Hussein, peace",0.3105,450,King Hussein  peace be upon him,0.1986,450,King Hossein  peace,0.2635,450,King Hussein  peace be upon you,0.2186,450,King Hussein  peace,0.3105,450,King Hussein  peace,0.3105,450,King Hussein  peace,0.3105,450,King Hussein  peace,0.3105,450,King Hussein  peace,0.3105,450,King Hussein  peace,0.3105,450,King Hussein  peace,0.3105
601,Turkey Iraq water,0.5318,601,Turkish water in Iraq,0.3922,601,Turkey Iraq water,0.5318,601,Turkey Iraq water,0.5318,601,Turkey water Iraq,0.5318,601,Turkey water from Iraq,0.5213,601,Turkey Iraq water,0.5318,601,Turkey Iraqi water,0.2635,601,Iraq water turkey,0.5318,601,Turkey Iraq water,0.5318,601,Turkey Iraq water,0.5318
602,"Czech, Slovak sovereignty",0.3082,602,Czech and Slovak sovereignty,0.3082,602,The Czech and Slovak sovereignty,0.3082,602,Czech and Slovak sovereignty,0.3082,602,The Czech  the Slovak,0.3368,602,Czech and Slovak sovereignty,0.3082,602,The Czech and Slovak sovereignty,0.3082,602,Czech Republic  Slovakia,0.1452,602,The Czech  Slovak,0.3368,602,The Czech and Slovak Autonomy,0.2793,602,Independence of the Czech Republic  Slovakia,0.154
603,Tobacco cigarette lawsuit,0.2648,603,The tobacco cigarette lawsuit,0.2648,603,The tobacco lawsuit,0.4393,603,A lawsuit about cigarettes,0.2398,603,The smoking suit,0.2902,603,The case against tobacco,0.3541,603,The Court of First Instance,0.0,603,The trial of tobacco cigarettes,0.2157,603,Trial of Tobacco,0.2954,603,tobacco cigarette case,0.1755,603,The case of tobacco,0.2882
604,Lyme disease arthritis,0.7396,604,Rheumatoid arthritis,0.0201,604,Lyme disease  or arthritis,0.7396,604,Arthritis with Lyme disease,0.7396,604,Lyme disease arthritis,0.7396,604,Arthritis from Lyme disease,0.7409,604,Arthritis of Lyme disease,0.7396,604,Lyme disease arthritis,0.7396,604,Arthritis from Lyme disease,0.7409,604,Lyme disease is a joint disease,0.8271,604,Joint pain from Lyme disease,0.8409
605,Great Britain health care,0.0833,605,Healthcare in the UK,0.0045,605,British health,0.0372,605,Healthcare in Great Britain,0.0592,605,UK healthcare,0.0045,605,Health in Britain,0.0752,605,Healthcare in the United Kingdom,0.0019,605,The collection of medical services of the United Kingdom,0.0002,605,British health services,0.1049,605,UK Health Service,0.055,605,Healthcare in the United Kingdom,0.0019
606,leg traps ban,0.3297,606,Legs are forbidden,0.0023,606,No leg traps allowed,0.163,606,Block the leg trap,0.1549,606,The foot traps are prohibited,0.0446,606,prohibition of trapping,0.0667,606,Prohibition of falling,0.0003,606,The foot trap ban,0.188,606,Foot traps banned,0.188,606,The ban on footwear,0.0003,606,the prohibition of foot traps,0.0446
607,human genetic code,0.1997,607,Human genetic code,0.1997,607,Human genetic code,0.1997,607,The human genetic code,0.1997,607,Human genetic code,0.1997,607,human genetic code,0.1997,607,Human genetic code,0.1997,607,The genetic code of a person,0.1353,607,Human genetic code,0.1997,607,The human genetic code,0.1997,607,Human number,0.0093
608,taxing social security,0.0683,608,Social security tax,0.0683,608,Social Security officer  Joseph,0.0009,608,Social security taxes,0.0683,608,Social security tax,0.0683,608,imposing social security,0.0057,608,Taxation of social security,0.0036,608,taxation of social security,0.0036,608,social security taxes,0.0683,608,Social security tax,0.0683,608,social security tax,0.0683
609,per capita alcohol consumption,0.3252,609,The average person consumes alcohol,0.0446,609,Consumption of alcohol per person,0.1582,609,Alcohol consumption for everyone,0.0808,609,Alcohol consumption per person,0.1582,609,consumption of alcohol per capita,0.3252,609,Alcohol consumption per head,0.15,609,consumption of alcohol per capita,0.3252,609,consumption of alcohol per capita,0.3252,609,The number of people who drink alcohol per person is about one third of the population,0.0669,609,consumption of alcohol for everyone,0.0808
610,minimum wage adverse impact,0.0332,610,The minimum wage is negative,0.076,610,The negative impact on the minimum wage,0.1071,610,The negative impact on the minimum wage,0.1071,610,The negative impact on the minimum wage,0.1071,610,the negative impact of the minimum wage,0.1071,610,Negative impact on the minimum wage,0.1071,610,negative impact of minimum wage,0.1071,610,negative effects on the minimum wage,0.0308,610,The negative impact of the minimum wage,0.1071,610,negative effects of low wages,0.0045
611,Kurds Germany violence,0.2084,611,Kurdish German violence,0.1183,611,Kurdish Germany violence,0.1354,611,Kurds Germany violence,0.2084,611,German Kurdish violence,0.1183,611,Kurdish Germany violence,0.1354,611,Kurdish Germany Violence,0.1354,611,Germany s Kurds are violent,0.2626,611,German Kurdish violence,0.1183,611,Kurdish Germany Violence,0.1354,611,Return to Germany Violence,0.007
612,Tibet protesters,0.5306,612,Tibetans are demonstrating,0.4796,612,The Tibetan protests,0.4246,612,Protesters in Tibet,0.5306,612,Tibetan protesters,0.4246,612,Tibetan protesters,0.4246,612,Tibetans protesting,0.4246,612,Tibetan protesters,0.4246,612,Tibetans protesting,0.4246,612,Tibetan protesters,0.4246,612,Tibetans marching in the streets,0.485
613,Berlin wall disposal,0.1897,613,The Berlin Wall was a waste,0.1739,613,Destroy the Berlin Wall,0.1487,613,Removing the Berlin Wall,0.1749,613,The Berlin Wall is evacuated,0.1781,613,The fall of the Berlin Wall,0.1578,613,Distance from the Berlin Wall,0.1699,613,Removing the Berlin Wall,0.1749,613,The fall of the Berlin Wall,0.1578,613,The fall of the Berlin Wall,0.1578,613,The Fall of the Berlin Wall,0.1578
614,Flavr Savr tomato,0.0553,614,Flavr Savr is a tomato,0.0553,614,The Flavour of the Sabre Tomatoes,0.1289,614,The Flavr Savr tomatoes,0.0553,614,Tomatoes and strawberries,0.004,614,Tomatoes of the Flavr Savr category,0.05,614,Tomatoes of Flavr Savr,0.0553,614,The flower saver tomato,0.0257,614,Flavr Savr tomatoes,0.0553,614,Flavr Savr tomatoes,0.0553,614,Flavr Savr s Alcohol,0.0333
615,timber exports Asia,0.0888,615,Exports of wood from Asia,0.0166,615,Wood exports to Asia,0.0166,615,Exports of wood to Asia,0.0166,615,Exports of wood from Asia,0.0166,615,Export of wood to Asia,0.0166,615,Exports of wood to Asia,0.0166,615,timber exports to Asia,0.0888,615,Asian wood exports,0.0165,615,Forest exports Asia,0.0675,615,out of wood Asia,0.0032
616,Volkswagen Mexico,0.7629,616,Foxwalk Mexico,0.0173,616,Foxbanks in Mexico,0.0173,616,The Volkswagen of Mexico,0.7629,616,The Volkswagen Mexico,0.7629,616,The Commission has also adopted a number of measures,0.0,616,The Commission has not yet adopted a decision,0.0,616,Volkswagen Mexico,0.7629,616,Volkswagen Mexico,0.7629,616,The volkswagen Mexico,0.7629,616,Volkswagen Mexico,0.7629
617,Russia Cuba economy,0.2996,617,Russia  the economy of Cuba,0.2996,617,The Russian economy of Cuba,0.2684,617,Russia the economy of Cuba,0.2996,617,Russia the economy of Cuba,0.2996,617,Russia Cuban economy,0.2966,617,Russia Cuba economy,0.2996,617,Russia Cuba economy,0.2996,617,The Russian economy Cuba,0.2684,617,Russia Cuba economy,0.2996,617,Russia the economy of Cuba,0.2996
618,Ayatollah Khomeini death,0.1792,618,Ayatollah Khomeini is dead,0.1907,618,The death of Ayatollah Khomeini,0.1792,618,The death of the goddess Khomeini,0.1316,618,The death of Allah,0.0013,618,The death of Ayatollah Khomeini,0.1792,618,The death of Ayatollah Khomeini,0.1792,618,The death of Ayatollah Khomeini,0.1792,618,Ayatollah Khomeini is dead,0.1907,618,The death of Ayatola Gomeini,0.0,618,The Death of Ayatollah Khomeini,0.1792
619,Winnie Mandela scandal,0.6311,619,The Winnie the Pooh scandal,0.1128,619,The Winni Mandela scandal,0.6311,619,The Winnie Mandela scandal,0.6311,619,The curious Winnie Mandela,0.5356,619,The scandal of Winnie Mandela,0.6311,619,The scandal with Winnie Mandela,0.6311,619,The scandal of Winnie Mandela,0.6311,619,The scandal of Winnie Mandela,0.6311,619,The accident of Winnie Mandela,0.5578,619,The Trouble of Winnie Mandela,0.536
620,France nuclear testing,0.0603,620,French nuclear tests,0.0897,620,French nuclear test,0.0897,620,France nuclear tests,0.0603,620,French nuclear tests,0.0897,620,France for nuclear tests,0.0603,620,Nuclear tests in France,0.0603,620,Nuclear testing in France,0.0603,620,French nuclear tests,0.0897,620,France s nuclear test,0.0271,620,France nuclear tests,0.0603
621,women ordained Church of England,0.4259,621,Women in the Church of England,0.6501,621,Women priests in the Church of England,0.6246,621,The Church of England s dressed women,0.3291,621,The consecrated women of the Church of England,0.398,621,women ordained Church of England,0.4259,621,Women ordained Church of England,0.4259,621,The women of the Church of England,0.6501,621,religious women of the Church of England,0.313,621,The Church of England as a Church of Women Appointed,0.4709,621,ordained women of the Church of England,0.4259
622,price fixing,0.0489,622,The price is right,0.0007,622,Price decision,0.0191,622,Pricing,0.0001,622,The price,0.0001,622,price fixing,0.0489,622,Price fixing,0.0489,622,price formation,0.0,622,price determination,0.0002,622,Price,0.0001,622,determining the price,0.0002
623,toxic chemical weapon,0.2514,623,Toxic chemical weapons,0.2514,623,Toxic chemical weapons,0.2514,623,A toxic chemical weapon,0.2514,623,Chemical weapons,0.1782,623,toxic chemical weapon,0.2514,623,Toxins Chemical weapons,0.0841,623,toxic chemical weapons,0.2514,623,toxic chemical weapons,0.2514,623,Toxic chemical weapons,0.2514,623,toxic chemical weapons,0.2514
624,SDI Star Wars,0.2589,624,The Star Wars,0.17,624,SDI Star Wars is on the way,0.2777,624,Star Wars,0.17,624,Star Wars,0.17,624,The Star Wars SDI,0.2589,624,SDI Star Wars,0.2589,624,The Star Wars,0.17,624,Star Wars SDI,0.2589,624,SDI Star Wars,0.2589,624,Star Wars SDI,0.2589
625,arrests bombing WTC,0.0397,625,An explosion was arrested,0.0061,625,The WTC bombing arrest,0.0397,625,Arrested bombs at the center of the world,0.0694,625,Arrest and bombing of the WTC,0.0397,625,Stop the bombing of the WTC,0.0198,625,Arrested in the bombing of the World Trade Center,0.2238,625,The arrest of the WTC explosion,0.0192,625,The WTC bombing,0.0219,625,Arrested for carrying out bombing of the WTC,0.0218,625,arrested bombing the WTC,0.0397
626,human stampede,0.2168,626,Human impact,0.0,626,Human launch,0.0,626,Human protest,0.0,626,The human spine,0.0,626,human overload,0.0,626,Human stripes,0.0,626,human load,0.0,626,Human movement,0.0,626,The man broke,0.0,626,The destruction of man,0.0
627,Russian food crisis,0.0122,627,The Russian food crisis,0.0122,627,The Russian food crisis,0.0122,627,The Russian food crisis,0.0122,627,The Russian food crisis,0.0122,627,The Russian food crisis,0.0122,627,The Russian food crisis,0.0122,627,Food Crisis in Russia,0.0082,627,The Russian food crisis,0.0122,627,The food crisis in Russia,0.0082,627,Food Crisis in Russia,0.0082
628,U.S. invasion of Panama,0.2577,628,The United States invaded Panama,0.1424,628,The invasion of the United States,0.1008,628,The American invasion of Lebanon,0.0201,628,The U S  invasion of Panama,0.1679,628,The U S  invasion of Panama,0.1679,628,The US invasion of Panama,0.2485,628,US invasion of Panama,0.2485,628,U S  invasion of Panama,0.1679,628,The United States invasion of Panama,0.2647,628,U S  Opposition to Panama,0.0557
629,abortion clinic attack,0.1674,629,The abortion clinic is under attack,0.133,629,Abortion clinic attack,0.1674,629,An attack on the abortion clinic,0.1674,629,Attack on the abortion clinic,0.1674,629,abortion clinic attack,0.1674,629,Abortion clinic attack,0.1674,629,Attack on an abortion clinic,0.1674,629,assault on the abortion clinic,0.1428,629,The abortion hospital was attacked,0.0092,629,the attack on the abortion clinic,0.1674
630,Gulf War Syndrome,0.6957,630,The symptoms of the Gulf War,0.2653,630,Gulf War syndrome,0.6957,630,Gulf War syndrome,0.6957,630,Gulf War syndrome,0.6957,630,Gulf War Syndrome,0.6957,630,Secretionary illness,0.006,630,The Gulf War Syndrome,0.6957,630,Gulf War Syndrome,0.6957,630,The Gulf War Syndrome,0.6957,630,The Gulf War Disease,0.0144
631,Mandela South Africa President,0.1729,631,President of South Africa  Mandela,0.1729,631,President of South Africa  Mandela,0.1729,631,President Mandela is in South Africa,0.1729,631,Mandela  President of South Africa,0.1729,631,President of South Africa Mandela,0.1729,631,President of South Africa Mandela,0.1729,631,President of South Africa Mandela,0.1729,631,President of South Africa Mandela,0.1729,631,President of South Africa  Mandela,0.1729,631,President of South Africa Mandela,0.1729
632,southeast Asia tin mining,0.2404,632,Mining in Southeast Asia,0.0008,632,Mining in Southeast Asia,0.0008,632,Southeast Asia  steel mine,0.0005,632,Southeast Asia extraction spoon,0.0001,632,In Southeast Asia,0.0002,632,South East Asia Tin mining,0.1557,632,Southeast Asia   oak production,0.0004,632,tin mining in Southeast Asia,0.2404,632,The South East Asian plate mine,0.0009,632,Southeast Asia tin mining,0.2404
633,Welsh devolution,0.4698,633,The conversion of Wales,0.0373,633,The Welsh recovery,0.0394,633,Reception in Wales,0.0123,633,Pay back Wales,0.0055,633,Welsh development,0.031,633,Welsh edition,0.0481,633,The Welsh Decoction,0.0567,633,Control of Wales,0.0211,633,The Revival of Wales,0.0147,633,Exile from Wales,0.0064
634,L-tryptophan deaths,0.7262,634,L sandamine is dead,0.0035,634,L Tripathian death,0.2565,634,L tryptophan deaths,0.7262,634,Death and death from L Tryptophan,0.7206,634,death from L tryptophan,0.7262,634,Deaths from L tryptophan,0.7262,634,Death from L tryptophan,0.7262,634,Death of L tryptophan,0.7262,634,L tryptophan deaths,0.7262,634,Death from L tryptophan,0.7262
635,doctor assisted suicides,0.5608,635,Doctors help people commit suicide,0.2715,635,Suicide with the help of a doctor,0.3104,635,Assistant physician suicides,0.4439,635,Physician assisted suicides,0.4439,635,suicide with a doctor s help,0.2559,635,Suicide with medical assistance,0.5258,635,suicide with the help of a doctor,0.3104,635,The doctor helped kill himself,0.0068,635,Dr  Assisted Suicides,0.4572,635,suicide with the help of a doctor,0.3104
636,jury duty exemptions,0.1253,636,The jury is acquitted,0.0054,636,The jury s assignment is waived,0.0288,636,Exemptions from jury duty,0.1196,636,Exemption from jury duty,0.1196,636,exemptions from the duty of jury,0.1196,636,Exceptions to data on jurisdictions,0.0,636,The jury  s release,0.0051,636,exemption from the jury duty,0.1196,636,Exemption from the duties of judges,0.0019,636,for the release of jury tax,0.0068
637,human growth hormone (HGH),0.4223,637,Human growth hormone  HGH,0.4223,637,Human growth hormone  HGH,0.4223,637,Human growth hormone  HGH,0.4223,637,Human growth hormone  HGH,0.4223,637,Human growth hormone  HGH,0.4223,637,Human growth hormone  HGH,0.4223,637,Human growth hormone  GHH,0.3601,637,Human growth hormone  HGH,0.4223,637,Human growth hormone  HGH,0.4223,637,human growth hormone  HGH,0.4223
638,wrongful convictions,0.0338,638,It s a wrong decision,0.0002,638,A wrongful act,0.0,638,Wrongful convictions,0.0338,638,Misconceptions,0.0,638,wrong judgments,0.0001,638,Misjudgments,0.0001,638,wrongful accusations,0.0022,638,Wrongful Confession,0.0068,638,False accusations,0.0,638,unfair judgments,0.0001
639,consumer on-line shopping,0.1323,639,Consumers shop online,0.1569,639,Shopping online,0.0813,639,Online shopping for consumers,0.1569,639,Consumer shopping online,0.1569,639,online purchases for consumers,0.082,639,Consumer online shopping,0.1569,639,Internet purchases of consumers,0.1444,639,online shopping user,0.1019,639,Consumers are buying online,0.0512,639,online shopping for consumers,0.1569
640,maternity leave policies,0.3221,640,The policy of maternity leave,0.3221,640,Parental leave policy,0.0016,640,Parental leave policies,0.0016,640,Maternity leave policies,0.3221,640,maternity leave policies,0.3221,640,maternity leave,0.3884,640,policy on maternity leave,0.3221,640,Mother s leave policy,0.0025,640,Maternity leave policies,0.3221,640,maternity leave policies,0.3221
641,Valdez wildlife marine life,0.2835,641,Walder s wildlife is marine life,0.0293,641,The Walden Wildlife,0.0066,641,Wildlife and sea life,0.0525,641,Wildlife and Walden Sea Life,0.0446,641,Wildlife in Valdez,0.3061,641,Wildlife of Valdez,0.3061,641,The wild nature of Valdez,0.236,641,The wildlife of Valdez,0.3061,641,Waldez s wildlife and marine animals,0.0341,641,The marine mammals of Valdez,0.2278
642,Tiananmen Square protesters,0.148,642,Demonstrators at the Tiananmen Square,0.1437,642,The protests in the Tianjin Square,0.013,642,The protesters in Tiananmen Square,0.148,642,The protesters at Tiananmen Square,0.148,642,Protesters in Tiananmen Square,0.148,642,Protesters in Tiananmen Square,0.148,642,Protesters at Tiananmen Square,0.148,642,Protesters in Tiananmen Square,0.148,642,The protesters in Tiananmen Square,0.148,642,Protesters at the Tiananmen Square,0.148
643,salmon dams Pacific northwest,0.1315,643,Fish in the Pacific Northwest,0.0115,643,Salmon  please,0.0058,643,The dams in the Pacific Northwest,0.0339,643,Salmons dam in the Pacific Northwest,0.1315,643,Pacific Northwest salmon dams,0.1315,643,Salmon dams in the Pacific Northwest,0.1315,643,salmon dams in the Pacific Northwest,0.1315,643,Pacific salmon dams northwest,0.1315,643,Pacific Northwest Aquarium Dams,0.027,643,Pacific Northwest Fish Bridges,0.0084
644,exotic animals import,0.0491,644,Foreign animals imported,0.005,644,Import of exotic animals,0.0491,644,Importing foreign animals,0.005,644,Import of foreign animals,0.005,644,import of exotic animals,0.0491,644,Import of exotic animals,0.0491,644,import of exotic animals,0.0491,644,import of exotic animals,0.0491,644,Importing foreign animals,0.005,644,importing foreign animals,0.005
645,software piracy,0.6276,645,Hacking software,0.064,645,Illegal copying of software,0.4687,645,The hacker,0.0,645,Theft of software,0.2809,645,software hacking,0.064,645,Software piracy,0.6276,645,The Pirate Platform,0.014,645,software hacking,0.064,645,Hacking of software,0.064,645,The breaking program,0.0001
646,food stamps increase,0.1748,646,Food stamps increased,0.1748,646,Increased food tariffs,0.0001,646,Increased food capacity,0.0002,646,Increased dietary functions,0.0,646,increase in food stamps,0.1748,646,Increased food aid,0.0114,646,increase in food stamps,0.1748,646,Food coupons increase,0.0002,646,Increased food stamps,0.1748,646,increase in food packages,0.0005
647,windmill electricity,0.2067,647,Power supply for wind turbines,0.2106,647,Wind power plants,0.3777,647,Electricity from the windmill,0.2127,647,Windmill power,0.2325,647,electricity from windmills,0.2127,647,Windmills,0.1197,647,electricity of windmill,0.2067,647,Wind power plants,0.3777,647,Wind power,0.5453,647,windmill electricity,0.2067
648,family leave law,0.0966,648,Family leave laws,0.0966,648,Family leave,0.2914,648,Family leave law,0.0966,648,Family leave law,0.0966,648,right to family leave,0.0949,648,Family leave,0.2914,648,Family leave law,0.0966,648,family leave law,0.0966,648,Family leave law,0.0966,648,Family law,0.003
649,computer viruses,0.5672,649,Computer viruses,0.5672,649,Computer viruses,0.5672,649,Computer viruses,0.5672,649,Computer viruses,0.5672,649,computer viruses,0.5672,649,Computer viruses,0.5672,649,computer viruses,0.5672,649,Computer viruses,0.5672,649,Computer viruses,0.5672,649,computer viruses,0.5672
650,tax evasion indicted,0.0984,650,Accused of tax evasion,0.0531,650,Charged with tax evasion,0.1509,650,Charges of tax evasion,0.1509,650,Accused of tax evasion,0.0531,650,charge of tax evasion,0.1509,650,Charged with tax evasion,0.1509,650,is accused of tax evasion,0.0531,650,tax evasion,0.0795,650,The tax evasion charges were dropped,0.095,650,tax evasion charges,0.1509
651,U.S. ethnic population,0.0585,651,The population of the United States,0.0124,651,The population of the United States,0.0124,651,The ethnic population in the United States,0.0342,651,Ethnic population of the United States,0.0342,651,Ethnic population of the United States,0.0342,651,US population,0.0134,651,Ethnic population of the United States,0.0342,651,Ethnic population of the United States,0.0342,651,Ethnic population of the United States,0.0342,651,Population of the United States,0.0124
652,OIC Balkans 1990s,0.2761,652,The European Union in the     s,0.0,652,The Balkans in the     s,0.0003,652,The Balkans of the     s,0.0003,652,The Balkans of the United Nations in the     s,0.0008,652,Balkans,0.0004,652,OIC Balkans     s,0.2717,652,Balkan countries of the     s,0.0008,652,The Balkans     s,0.0003,652,The I C C  Falcas,0.0,652,Balkans of the OIC in the      s,0.2717
653,ETA Basque terrorism,0.5898,653,Basque terrorist ETA,0.6062,653,Basque terrorism ETA,0.5898,653,Basque terrorism ETA,0.5898,653,Basque terrorism ETA,0.5898,653,ETA of Basque terrorism,0.5898,653,The European Union has also been involved in the fight against terrorism,0.0003,653,This is Basque terrorism,0.276,653,Basque terrorism ETA,0.5898,653,E T A A  Bask Terrorism,0.0,653,Basque terrorism ETA,0.5898
654,same-sex schools,0.2072,654,Gay school,0.0,654,Gay school,0.0,654,Gay schools,0.0,654,Gay schools,0.0,654,schools for same sex people,0.1335,654,Gender education,0.0031,654,same sex schools,0.2072,654,School for boys,0.099,654,Same sex schools,0.2072,654,same sex schools,0.2072
655,ADD diagnosis treatment,0.0007,655,Treatment of ADD,0.0002,655,Treatment for the Diagnosis of ADD,0.0007,655,Treatment for a diagnosis of a disease,0.0002,655,Diagnosis of ADD,0.0003,655,Treatment of the diagnosis of ADD,0.0007,655,Treatment of the diagnosis of ADD,0.0007,655,Treatment of the diagnosis of ADHD,0.2884,655,Treatment for diagnosis of ADD,0.0007,655,The diagnosis of ADD,0.0003,655,Treatment for the diagnosis of ADD,0.0007
656,lead poisoning children,0.0572,656,Poisoning children,0.0261,656,Childhood lead addiction,0.0,656,Children with lead poisoning,0.0572,656,Children poisoned by lead,0.0572,656,children poisoned by lead,0.0572,656,Children with lead poisoning,0.0572,656,Children poisoned with lead,0.0572,656,children of lead poisoning,0.0572,656,Children with a toxic substance,0.0011,656,children with lead poisoning,0.0572
657,school prayer banned,0.4127,657,Praying is forbidden in schools,0.0,657,School prayer is forbidden,0.2972,657,Prayer is forbidden in school,0.2972,657,Prayer is forbidden in school,0.2972,657,prayer is forbidden at school,0.2972,657,Prayer forbidden in School,0.2972,657,Prayer is forbidden in school,0.2972,657,Prayer is forbidden in school,0.2972,657,The Bible teaches that prayer is a sacred service,0.0686,657,school prayer is forbidden,0.2972
658,teenage pregnancy,0.0414,658,Teenage pregnancy,0.0414,658,Teenage pregnancy,0.0414,658,Teenage pregnancy,0.0414,658,Teenage pregnancy,0.0414,658,pregnancy in adolescents,0.098,658,Pregnancy in the teenage years,0.0484,658,pregnancy of adolescents,0.098,658,Teenage pregnancy,0.0414,658,Early pregnancy,0.0391,658,teenage pregnancy,0.0414
659,cruise health safety,0.3221,659,Health and safety,0.0003,659,Cruise health and safety,0.3221,659,Health and safety on board,0.0049,659,Cruise safety,0.3385,659,safety of cruise health,0.3221,659,Safety for the health of cruises,0.3221,659,safety for the health of cruise passengers,0.4135,659,safety of shipping,0.0277,659,Travel health care,0.0095,659,Safety of ship health,0.0972
660,whale watching California,0.6295,660,Look at the California whales,0.5106,660,I m watching whales in California,0.5472,660,Whale watching in California,0.6295,660,Watching the whale in California,0.6295,660,whale watching in California,0.6295,660,Whale watching in California,0.6295,660,The California whaler,0.0004,660,Watching the California whale,0.6295,660,In California  the livestock is kept in a small pond,0.0,660,Whale watching California,0.6295
661,melanoma treatment causes,0.5717,661,The causes of melanoma treatment,0.5717,661,The Causes of Melanoma,0.6498,661,The causes of melanoma,0.6498,661,The Cause of Melanoma,0.6498,661,causes of melanoma treatment,0.5717,661,Treatment of melanoma,0.5923,661,The Causes of Treatment of Melanoma,0.5717,661,Causes of treatment for melanoma,0.5717,661,The causes of melanoma treatment,0.5717,661,causes of melanoma,0.6498
662,telemarketer protection,0.5936,662,Protecting remote marketers,0.0,662,Protecting telemarketers,0.5936,662,Protecting shoppers by phone,0.0035,662,Protecting Sellers,0.0,662,protection of telemarketers,0.5936,662,Protection of telemarketers,0.5936,662,protection of telemarketers,0.5936,662,telemarketer protection,0.5936,662,The security of telecommunications vendors,0.0,662,Telemarketer protection,0.5936
663,Agent Orange exposure,0.2491,663,exposed to colorants,0.0001,663,Exposure to orange,0.1458,663,Exposure to the Orange Worker,0.0244,663,Exposure to the orange agent,0.2491,663,Exposure to Agent Orange,0.2491,663,Exposure to the medium orange,0.0964,663,The effects of Agent Orange,0.1903,663,Facility for,0.0,663,The exposure to neurotoxicity,0.0051,663,The Orange Ark is Discovered,0.0
664,American Indian Museum,0.4954,664,The American Indian Museum,0.4954,664,The American Indian Museum,0.4954,664,The American Indian Museum,0.4954,664,The American Indian Museum,0.4954,664,American Indian Museum,0.4954,664,The American Indian Museum,0.4954,664,The American Indian Museum,0.4954,664,The American Indian Museum,0.4954,664,The American Indian Museum,0.4954,664,The Museum of the American Indian,0.4954
665,poverty Africa sub-Sahara,0.2663,665,Poverty in sub Saharan Africa,0.2231,665,Poverty in sub Saharan Africa,0.2231,665,Poverty in sub Saharan Africa,0.2231,665,Poverty in sub Saharan Africa,0.2231,665,Sub Saharan Africa,0.1296,665,Poverty in sub Saharan Africa,0.2231,665,poverty in sub Saharan Africa,0.2231,665,Poverty in Sub Saharan Africa,0.2231,665,Poverty in sub Saharan Africa,0.2231,665,Poverty in Sub Saharan Africa,0.2231
666,Thatcher resignation impact,0.0085,666,The impact of his resignation,0.0,666,The Effects of Resigning,0.0,666,The effect of Thatcher  s resignation,0.0087,666,The impact of Thatcher s resignation,0.0071,666,The impact of Thatcher s resignation,0.0071,666,The impact of Thatcher s resignation,0.0071,666,The Impact of Thatcher s Resignation,0.0071,666,The impact of Thatcher s resignation,0.0071,666,The effect of Thatcher s resignation,0.0087,666,The effects of Thatcher s resignation,0.0087
667,unmarried-partner households,0.3517,667,Single family,0.0031,667,A family with an unmarried partner,0.4467,667,Families that don t get married,0.0052,667,Single couples,0.0163,667,households of unmarried partners,0.3517,667,Households with unmarried partners,0.3517,667,families without spouses,0.0039,667,household of unmarried couples,0.3659,667,Families with unmarried partners,0.4467,667,families of unmarried partners,0.4467
668,"poverty, disease",0.3735,668,Poverty  illness,0.1397,668,Poverty and disease,0.3735,668,Poverty and disease,0.3735,668,Poverty  illness,0.1397,668,Poverty and Disease,0.3735,668,Poverty and disease,0.3735,668,poverty  illness,0.1397,668,poverty  disease,0.3735,668,Poverty and sickness,0.0323,668,poverty  illness,0.1397
669,Islamic Revolution,0.1445,669,The Islamic Revolution,0.1445,669,The Islamic Revolution,0.1445,669,The Islamic revolution,0.1445,669,The Islamic Revolution,0.1445,669,The Islamic Revolution,0.1445,669,The Islamic Revolution,0.1445,669,The Islamic Revolution,0.1445,669,The Islamic Revolution,0.1445,669,The Islamic Revolution,0.1445,669,The Islamic Revolution,0.1445
670,U.S. elections apathy,0.1008,670,The election in the United States is irrelevant,0.0,670,The American election s indifference,0.0034,670,Interest in the U S  election,0.0,670,Ignoring the U S  election,0.0,670,The apathy of the American electorate,0.076,670,The U S  Election Pathetic,0.0,670,American apathy in the election,0.1365,670,Apathy in the US election,0.1176,670,The United States elections were marred by political instability,0.0,670,The U S  Election Rebellion,0.0
